"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_chaco","vcr_chaco","compatibilidad_con_chaco","valor_estrategico_para_chaco","indice_recuperacion_de_posiciones_chaco","indice_oportunidades_cercanas_chaco","indice_objetivos_factibles_chaco","indice_apuestas_ambiciosas_chaco","top_20_criterios_chaco","empleo","empresas","tasa_fem"
"283531","Sodium triphosphate","Trifosfato de sodio (tripolifosfato de sodio).","Químicos"," VI Productos químicos y aliados","-0.17858","2734","Decreció mucho / Decreció","2902785.06011","0.00000","0.00000","-0.39455","-0.48521","0","-0.39109","-0.39389","-0.38135","","681","7","0.14976"
"283539","Polyphosphates of metals, nes","Los demas polifosfatos","Químicos"," VI Productos químicos y aliados","0.61900","1422","Creció / Decreció","4351848.48361","72.41082","0.00449","-0.62577","0.72463","0","-0.23121","0.03359","0.29310","","681","7","0.14976"
"283620","Disodium carbonate","Carbonato de disodio.","Químicos"," VI Productos químicos y aliados","-0.60852","3333","Creció mucho / Creció","22249266.12295","0.00000","0.00000","0.79295","-0.72363","0","0.34949","0.05193","-0.23988","","681","7","0.14976"
"283630","Sodium bicarbonate","Bicarbonato de sodio","Químicos"," VI Productos químicos y aliados","-0.01146","2470","Creció / Creció","4898887.68306","1081.97746","0.06382","0.20261","1.43657","0","0.42800","0.60239","0.70437","","681","7","0.14976"
"283640","Potassium carbonates","Carbonatos de potasio.","Químicos"," VI Productos químicos y aliados","0.66418","1341","Creció / Se mantuvo","1620415.16667","0.00000","0.00000","-0.93669","-0.21949","0","-0.63316","-0.44554","-0.21373","","681","7","0.14976"
"283650","Calcium carbonate","Carbonato de calcio","Químicos"," VI Productos químicos y aliados","-0.60278","3319","Decreció / Decreció","3978202.34153","0.00000","0.00000","1.02574","0.27368","0","0.71247","0.51824","0.28018","","681","7","0.14976"
"283660","Barium carbonate","Carbonato de bario.","Químicos"," VI Productos químicos y aliados","0.91969","918","Creció / Se mantuvo","754264.47268","0.00000","0.00000","-1.21657","-0.60440","0","-0.88051","-0.68187","-0.40703","","681","7","0.14976"
"290410","Sulphonated hydrocarbons, salts and ethyl esters","Derivados solamente sulfonados, sus sales y sus esteres etilicos.","Químicos"," VI Productos químicos y aliados","-0.18407","2743","Decreció / Decreció","3244774.27322","0.00000","0.00000","-0.11197","0.46346","1","-0.00409","0.07862","0.12895","Recuperación de posiciones","681","7","0.14976"
"283692","Strontium carbonate","Carbonato de estroncio.","Químicos"," VI Productos químicos y aliados","1.93953","55","Creció / Se mantuvo","402513.16120","0.00000","0.00000","-1.90603","-2.84013","0","-1.70829","-1.65613","-1.36498","","681","7","0.14976"
"283699","Carbonates of metals, nes","Los demas carbonatos; peroxocarbona","Químicos"," VI Productos químicos y aliados","0.00496","2448","Creció / Decreció","5176156.12842","0.00000","0.00000","-0.72779","-0.08158","0","-0.52527","-0.39170","-0.25381","","681","7","0.14976"
"283711","Cyanides of sodium","Cianuro y oxicianuros de sodio","Químicos"," VI Productos químicos y aliados","-0.75591","3499","Creció / Creció","6464522.93443","0.00000","0.00000","0.21605","-0.86798","0","-0.09795","-0.30915","-0.51475","","681","7","0.14976"
"283719","Cyanides of metals, not sodium","Los demas cianuros y oxicianuros, excepto de sodio.","Químicos"," VI Productos químicos y aliados","1.66894","127","Decreció / Decreció","413407.35792","0.00000","0.00000","-1.74285","-0.13219","0","-1.07954","-0.66735","-0.16511","","681","7","0.14976"
"283720","Complex cyanides of metals","Cianuros complejos.","Químicos"," VI Productos químicos y aliados","1.28163","444","Creció / Se mantuvo","251800.00000","0.00000","0.00000","-1.50841","0.36256","0","-0.85521","-0.43507","0.03103","","681","7","0.14976"
"283911","Sodium metasilicates","Metasilicatos de sodio.","Químicos"," VI Productos químicos y aliados","-1.14047","3976","Decreció / Decreció","371619.69399","0.00000","0.00000","0.56739","-0.55240","0","0.17265","-0.08072","-0.36348","","681","7","0.14976"
"283919","Silicates of sodium, nes","Los demas silicato de sodio","Químicos"," VI Productos químicos y aliados","-0.76874","3521","Decreció / Decreció","671375.02459","0.00000","0.00000","1.34583","-0.04504","0","0.85620","0.54184","0.19130","","681","7","0.14976"
"283990","Silicates, nes","Los demas silicatos.","Químicos"," VI Productos químicos y aliados","-0.34327","2973","Decreció / Decreció","1051990.43169","0.00000","0.00000","1.39449","0.09854","0","0.96152","0.68024","0.37687","","681","7","0.14976"
"284011","Disodium tetraborate, anhydrous","Tetraborato de disodio (borax refinado), anhidro.","Químicos"," VI Productos químicos y aliados","0.07595","2336","Creció / Se mantuvo","206973.24317","0.00000","0.00000","1.61722","-1.51671","0","0.83631","0.28916","-0.17836","","681","7","0.14976"
"284019","Disodium tetraborate, hydrated","Los demas tetraboratos de disodio (borax refinado)","Químicos"," VI Productos químicos y aliados","0.76200","1176","Decreció / Decreció","-172493.72404","0.00000","0.00000","1.00779","-1.26471","0","0.52871","0.17554","-0.07629","","681","7","0.14976"
"284020","Borates of metals, not refined borax","Los demas boratos.","Químicos"," VI Productos químicos y aliados","-0.45198","3128","Creció / Se mantuvo","-1474119.85792","0.00000","0.00000","0.93587","0.13578","0","0.63707","0.44766","0.22887","","681","7","0.14976"
"284030","Peroxoborates of metals","Peroxoboratos (perboratos).","Químicos"," VI Productos químicos y aliados","0.20116","2134","Decreció / Se mantuvo","119801.90710","0.00000","0.00000","-0.77671","-1.24739","0","-0.77306","-0.79477","-0.74405","","681","7","0.14976"
"284130","Sodium dichromate","Dicromato de sodio.","Químicos"," VI Productos químicos y aliados","-0.87745","3667","Decreció / Decreció","-1188210.39891","0.00000","0.00000","3.13820","-2.40343","0","1.62831","0.59628","-0.35945","","681","7","0.14976"
"284150","Chromates, nes","Los demas cromatos y dicromatos; peroxocromatos.","Químicos"," VI Productos químicos y aliados","0.35553","1851","Decreció / Se mantuvo","211958.11202","0.00000","0.00000","-0.06432","0.00727","0","-0.00801","0.02372","0.07286","","681","7","0.14976"
"284160","Manganites, manganates of metals","Manganites, manganatos de metales","Químicos"," VI Productos químicos y aliados","0.78343","1139","Decreció / Decreció","889383.75956","0.00000","0.00000","-0.74708","0.38094","0","-0.36842","-0.12269","0.14316","","681","7","0.14976"
"284170","Metallic molybdates","Molibdato","Químicos"," VI Productos químicos y aliados","-0.35540","2991","Creció / Creció","1420738.45902","0.00000","0.00000","-0.11833","0.22270","0","-0.07383","-0.03453","-0.02414","","681","7","0.14976"
"284180","Metallic tungstates","Volframatos (tungstatos).","Químicos"," VI Productos químicos y aliados","-0.69777","3438","Decreció / Decreció","1842723.46995","0.00000","0.00000","-1.13815","-1.75537","0","-1.21756","-1.28812","-1.30581","","681","7","0.14976"
"284190","Salts of oxymetallic acids, nes","Las demas sales de los acidos oxometalicos","Químicos"," VI Productos químicos y aliados","2.04437","29","Creció mucho / Creció mucho","20026444.62295","0.00000","0.00000","-2.43055","-1.54389","0","-1.80572","-1.44898","-0.91282","","681","7","0.14976"
"284210","Double or complex silicates of metals","Silicatos dobles o complejos.","Químicos"," VI Productos químicos y aliados","1.53332","213","Creció mucho / Creció mucho","4493216.04918","0.77912","0.00004","-0.78828","0.46313","0","-0.30584","-0.00205","0.35526","","681","7","0.14976"
"284290","Metallic salts of inorganic acids, nes","Las demas sales de los acidos o peroxo-acidos inorganicos, excluido az","Químicos"," VI Productos químicos y aliados","0.58275","1475","Creció mucho / Creció mucho","5150122.63934","0.00000","0.00000","-1.79448","-0.88242","0","-1.37435","-1.11867","-0.78975","","681","7","0.14976"
"284310","Colloidal precious metals","Metales preciosos en estado coloidal","Químicos"," VI Productos químicos y aliados","1.09021","672","Decreció / Decreció","1445133.41530","0.00000","0.00000","-1.13653","-1.57997","0","-1.00254","-0.95772","-0.77939","","681","7","0.14976"
"284321","Silver nitrate","Nitrato de plata.","Químicos"," VI Productos químicos y aliados","0.71874","1248","Decreció / Decreció","1156807.26503","0.00000","0.00000","-0.49677","-0.58768","0","-0.39340","-0.34626","-0.23380","","681","7","0.14976"
"284329","Silver compounds, nes","Los demas compuestos de plata, excepto el nitrato de plata.","Químicos"," VI Productos químicos y aliados","1.31104","403","Decreció / Decreció","888221.31967","0.00000","0.00000","-0.62965","0.71691","0","-0.16627","0.13275","0.46147","","681","7","0.14976"
"284330","Gold compounds","Compuestos de oro","Químicos"," VI Productos químicos y aliados","0.40803","1765","Creció mucho / Creció","8542009.00000","0.00000","0.00000","-0.30494","0.32507","0","-0.10764","0.02251","0.15680","","681","7","0.14976"
"284390","Precious metal compounds, nes","Los demas compuestos; amalgamas de metales preciosos","Químicos"," VI Productos químicos y aliados","1.00765","798","Creció mucho / Creció","18192397.16393","0.00000","0.00000","-0.39199","0.04351","0","-0.16493","-0.02962","0.15389","","681","7","0.14976"
"284410","Natural uranium","Uranio natural y sus compuestos; aleaciones y prod. que contengan uran","Químicos"," VI Productos químicos y aliados","-0.62497","3359","Decreció mucho / Decreció mucho","22875709.09290","0.00000","0.00000","1.38912","-2.47248","0","0.41539","-0.26456","-0.85212","","0","0","0.20112"
"284420","Uranium (enriched), plutonium","Uranio enriquecido en u235 y sus compuestos; plutonio y sus compuestos","Químicos"," VI Productos químicos y aliados","0.12300","2273","Decreció mucho / Decreció mucho","33666784.50820","0.00000","0.00000","-0.46158","-0.58132","0","-0.42707","-0.41580","-0.36931","","0","0","0.20112"
"284430","Uranium (depleted), thorium","Uranio empobrecido en u235 y sus compuestos; torio y sus compuestos; a","Químicos"," VI Productos químicos y aliados","1.28228","442","Se mantuvo / Se mantuvo","587908.18852","0.00000","0.00000","-0.54115","0.51653","0","-0.14727","0.10255","0.39066","","0","0","0.20112"
"284440","Radioactives, nes","Elementos e isotopos y compuestos radiactivos; excepto de las partidas","Químicos"," VI Productos químicos y aliados","0.44160","1711","Creció / Creció","6244651.90437","0.07841","0.00000","0.28930","-0.33208","0","0.18025","0.09466","0.04775","","0","0","0.20112"
"284450","Spent nuclear reactor fuel","Cartuchos agotados (irradiados) de reactores nucleares.","Químicos"," VI Productos químicos y aliados","-0.87607","3665","Se mantuvo / Se mantuvo","65739.12568","0.00000","0.00000","1.80048","-2.26562","0","0.71960","-0.02414","-0.69841","","28","4","0.11102"
"284510","Heavy water","Agua pesada (oxido de deuterio).","Químicos"," VI Productos químicos y aliados","0.80673","1100","Creció / Creció","389270.27596","0.00000","0.00000","0.41742","-1.37486","0","0.09790","-0.15148","-0.29177","","681","7","0.14976"
"284590","Isotopes, nes","Los demas isotopos, sus compuestos inorganicos u organicos.","Químicos"," VI Productos químicos y aliados","1.39449","318","Creció / Creció","2730003.06831","0.00000","0.00000","-0.50294","0.14522","0","-0.18357","0.00853","0.26309","","681","7","0.14976"
"284610","Cerium compounds","Compuestos de cerio.","Químicos"," VI Productos químicos y aliados","1.35560","356","Decreció / Decreció","1549914.01366","0.00000","0.00000","-1.57724","-0.03806","0","-0.97612","-0.59860","-0.15140","","681","7","0.14976"
"284690","Compounds of rare-earths","Los demas compuestos inorganicos u organicos, de los metales tierras r","Químicos"," VI Productos químicos y aliados","1.15279","596","Creció / Creció","5974367.69126","0.00000","0.00000","-1.16821","-0.16804","0","-0.73608","-0.47000","-0.13788","","681","7","0.14976"
"284700","Hydrogen peroxide","Peroxido de hidrogeno (agua oxigenada), incluso solidificada con urea","Químicos"," VI Productos químicos y aliados","0.28158","1978","Creció / Creció","4225166.39617","0.00000","0.00000","0.07798","0.45835","0","0.17441","0.24165","0.30005","","681","7","0.14976"
"284890","Phosphides","Fósfuros","Químicos"," VI Productos químicos y aliados","0.82859","1061","Decreció / Decreció","11941.33607","0.00000","0.00000","-0.03349","-0.87447","0","-0.11548","-0.19852","-0.19641","","681","7","0.14976"
"284910","Calcium carbide","Carburo de calcio","Químicos"," VI Productos químicos y aliados","0.01850","2424","Decreció / Decreció","-1468358.69945","181.64065","0.03132","0.73224","-0.00269","0","0.51388","0.36795","0.22309","","681","7","0.14976"
"284920","Silicon carbide","Carburos de silicio.","Químicos"," VI Productos químicos y aliados","-0.23053","2815","Decreció / Decreció","5175795.62022","0.00000","0.00000","0.16331","-0.56672","0","-0.02208","-0.15128","-0.26366","","681","7","0.14976"
"284990","Carbides, nes","Los demas carburos, aunque no sean de constitucion quimica definida.","Químicos"," VI Productos químicos y aliados","1.25549","467","Creció / Creció","5696719.86339","0.00000","0.00000","-1.13296","-0.50179","0","-0.76788","-0.55378","-0.25182","","681","7","0.14976"
"285000","Hydrides, nitrides, azides, silicides, borides","Hidruros, nitruros, aziduros (azidas), siliciuros y boruros, aunque no","Químicos"," VI Productos químicos y aliados","1.08506","676","Creció / Creció","3953977.64208","1.22215","0.00008","-1.19743","-0.31549","0","-0.79279","-0.54638","-0.22993","","681","7","0.14976"
"285100","Inorganic compounds, nes","Los demas compuestos inorganicos (incluida el agua destilada, de condu","Químicos"," VI Productos químicos y aliados","1.70732","108","Creció mucho / Creció mucho","17584204.10383","0.00000","0.00000","-1.68124","-0.73642","0","-1.15342","-0.84227","-0.40893","","681","7","0.14976"
"290110","Saturated acyclic hydrocarbons","Hidrocarburos aciclicos, saturados.","Químicos"," VI Productos químicos y aliados","0.40624","1766","Creció mucho / Creció mucho","25684835.38525","0.00000","0.00000","0.17136","-1.17787","0","-0.07499","-0.26564","-0.37707","","681","7","0.14976"
"290121","Ethylene","Etileno.","Químicos"," VI Productos químicos y aliados","0.35028","1863","Creció mucho / Decreció","46202967.97268","0.00000","0.00000","-0.31804","0.30972","0","-0.12566","0.00192","0.13153","","681","7","0.14976"
"290122","Propene","Propeno (propileno).","Químicos"," VI Productos químicos y aliados","0.50193","1626","Decreció mucho / Decreció mucho","44080388.59836","0.00000","0.00000","0.29200","0.86625","0","0.42785","0.52448","0.60290","","681","7","0.14976"
"290123","Butene and isomers","Buteno (butileno) y sus isomeros.","Químicos"," VI Productos químicos y aliados","0.80480","1105","Decreció / Decreció","5211440.41530","0.00000","0.00000","-0.51470","0.25836","0","-0.22814","-0.04621","0.16305","","681","7","0.14976"
"290124","Buta-1, 3-diene and isoprene","Buta-1,3-dieno e isopreno.","Químicos"," VI Productos químicos y aliados","0.50553","1621","Decreció / Decreció","18251535.10656","0.00000","0.00000","-0.18648","0.43797","0","0.00761","0.13588","0.26752","","681","7","0.14976"
"290129","Unsaturated acyclic hydrocarbons, nes","Los demas hidrocarburos aciclicos no saturados.","Químicos"," VI Productos químicos y aliados","0.24172","2045","Decreció / Decreció","14318710.81967","73.05550","0.00151","0.84613","-0.95456","0","0.42555","0.12523","-0.11528","","681","7","0.14976"
"290211","Cyclohexane","Ciclohexano.","Químicos"," VI Productos químicos y aliados","0.84473","1037","Decreció mucho / Decreció mucho","893342.10383","0.00000","0.00000","0.38246","0.48183","0","0.44856","0.48658","0.54274","","681","7","0.14976"
