"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_entre_rios","vcr_entre_rios","compatibilidad_con_entre_rios","valor_estrategico_para_entre_rios","indice_recuperacion_de_posiciones_entre_rios","indice_oportunidades_cercanas_entre_rios","indice_objetivos_factibles_entre_rios","indice_apuestas_ambiciosas_entre_rios","top_20_criterios_entre_rios","empleo","empresas","tasa_fem"
"10111","Horses, pure-bred","Caballos reproductores de raza pura.","Agricultura"," I Animales vivos; productos animales","-0.13143","2648","Creció / Se mantuvo","4238686.86612","504075.20346","4.47142","2.07008","-0.62579","0","","","","","5742","1663","0.10050"
"390319","Polystyrene, not expansible","Los demas poliestirenos en formas primarias, excepto expandible.","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.06232","2353","Decreció / Decreció","13743665.04918","0.00000","0.00000","0.38504","0.45422","0","0.36661","0.33779","0.33549","","s.d.","s.d.","0.12871"
"390320","SAN copolymers","Copolimeros de estireno-acrilonitrilo (san), en forma primarias.","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.86092","1003","Creció / Se mantuvo","5465568.20492","0.00000","0.00000","-0.79053","0.37982","0","-0.39132","-0.16765","0.14899","","s.d.","s.d.","0.12871"
"390330","ABS copolymers","Copolimeros de acrilonitrilo-butadieno-estireno (abs), en formas prima","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.21389","524","Creció mucho / Creció","34506303.35792","0.10764","0.00000","-0.98345","-0.61520","0","-0.69007","-0.45192","-0.26840","","s.d.","s.d.","0.12871"
"390390","Styrene polymers, not SAN, ABS","Los demas polimeros de estireno, en formas primarias","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.76034","1181","Decreció / Decreció","19835953.78689","4.07800","0.00002","-0.17819","1.01624","0","0.15455","0.30812","0.59393","","s.d.","s.d.","0.12871"
"390410","Polyvinyl chloride","Policloruro de vinilo sin mezclar con otras sustancias.","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.35911","1843","Creció mucho / Decreció","-1225740.39617","0.00000","0.00000","0.83540","0.71684","0","0.76406","0.71050","0.66298","","s.d.","s.d.","0.12871"
"390421","Polyvinyl chloride, not plasticised","Los demas policloruros de vinilo sin plastificar","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.02462","2417","Decreció mucho / Decreció","3002483.62842","0.00000","0.00000","1.07722","0.58023","0","0.87256","0.74245","0.59042","","s.d.","s.d.","0.12871"
"390422","Polyvinyl chloride, plasticised","Los demas policloruros de vinilo plastificados","Químicos"," VII Plásticos, caucho, y sus manufacturas","-0.51260","3213","Decreció / Decreció","891921.03005","0.00000","0.00000","1.35357","0.27012","0","0.95026","0.70948","0.39948","","s.d.","s.d.","0.12871"
"390430","Vinyl chloride, acetate copolymers","Copolimeros de cloruro de vinilo y acetato de vinilo.","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.42574","295","Creció / Se mantuvo","1757721.80055","0.00000","0.00000","-1.66291","-0.34330","0","-1.09012","-0.71528","-0.29692","","s.d.","s.d.","0.12871"
"390440","Vinyl chloride copolymers, nes","Los demas copolimeros de cloruro de vinilo.","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.30412","412","Creció / Se mantuvo","2404336.00000","0.00000","0.00000","-0.18150","-0.40466","0","-0.07757","0.05983","0.08948","","s.d.","s.d.","0.12871"
"390450","Vinylidene chloride polymers","Polimeros de cloruro de vinilideno.","Químicos"," VII Plásticos, caucho, y sus manufacturas","2.29975","11","Creció / Se mantuvo","1177944.77049","0.00000","0.00000","-1.77046","-2.01292","0","-1.41193","-1.01703","-0.86201","","s.d.","s.d.","0.12871"
"390461","Polytetrafluoroethylene","Politetrafluoroetileno.","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.35908","352","Creció / Creció","7932107.25683","1.00624","0.00001","-1.25567","1.65035","0","-0.41299","-0.00621","0.70573","","s.d.","s.d.","0.12871"
"390469","Flouro-polymers, nes","Los demas polimeros fluorados de cloruro de vinilo o de otras olefinas","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.54324","209","Creció mucho / Creció","12108906.69945","0.00000","0.00000","-0.98083","0.07185","0","-0.51789","-0.21285","0.12389","","s.d.","s.d.","0.12871"
"390490","Vinyl chloride polymers","Los demas polimeros de cloruro de vinilo o de otras olefinas halogenad","Químicos"," VII Plásticos, caucho, y sus manufacturas","-0.09518","2585","Creció / Decreció","2710682.30874","0.00000","0.00000","0.24443","0.16201","0","0.19399","0.15590","0.12244","","s.d.","s.d.","0.12871"
"390511","Polyvinyl acetate, aqueous","polimeros de acetato de vinilo, acuosos","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.11610","2284","Creció / Decreció","4891478.92896","15926.53662","0.23409","0.57199","0.47486","0","0.50698","0.45653","0.41431","","s.d.","s.d.","0.12871"
"390519","Polyvinyl acetate, not aqueous","Los demas polimeros de acetato de vinilo, en forma primarias.","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.27773","1982","Creció / Se mantuvo","3267317.96721","7.65860","0.00019","-0.24984","0.28246","0","-0.09062","-0.01125","0.12159","","s.d.","s.d.","0.12871"
"390520","Polyvinyl alcohols","Alcoholes polivinílicos","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.85114","71","Creció / Creció","7191965.31148","0.00000","0.00000","-1.44990","0.84439","0","-0.66094","-0.21612","0.40779","","s.d.","s.d.","0.12871"
"390590","Vinyl polymers, halogenated olefins","Polímeros de vinilo, olefinas halogenadas","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.83350","73","Creció mucho / Creció","11090558.84153","29.10104","0.00026","-0.99812","0.30065","0","-0.45520","-0.10710","0.29423","","s.d.","s.d.","0.12871"
"390610","Polymethyl methacrylate","Polimetacrilato de metilo, en formas primarias.","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.88110","63","Creció / Creció","8440156.82787","0.00000","0.00000","-1.69830","0.01330","0","-0.99804","-0.55452","-0.03323","","s.d.","s.d.","0.12871"
"390690","Acrylic polymers","Dispersiones acril-estirenicas","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.42308","299","Creció mucho / Creció","78787891.25956","106.96305","0.00011","-0.17208","1.46854","0","0.31556","0.55711","0.96499","","s.d.","s.d.","0.12871"
"390710","Polyacetals","Poliacetales, en formas primarias.","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.48350","254","Creció mucho / Creció","13594631.82787","0.00000","0.00000","-1.23935","0.42329","0","-0.63454","-0.27912","0.18955","","s.d.","s.d.","0.12871"
"390720","Polyethers, nes","Los demas poliesteres en formas primarias","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.31853","396","Creció mucho / Decreció","53962096.71858","5.21102","0.00001","-0.57825","0.91291","0","-0.09034","0.17389","0.56697","","s.d.","s.d.","0.12871"
"390730","Epoxide resins","Resinas epoxi en formas primarias.","Químicos"," VII Plásticos, caucho, y sus manufacturas","2.00727","38","Creció mucho / Creció","35065350.34973","1.96407","0.00001","-1.07076","1.06771","0","-0.33526","0.07947","0.66106","","s.d.","s.d.","0.12871"
"390740","Polycarbonates","Policarbonatos en formas primarias.","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.57064","179","Creció mucho / Creció","62727634.39344","106.49402","0.00016","-0.69677","0.83217","0","-0.16424","0.13894","0.55810","","s.d.","s.d.","0.12871"
"390750","Alkyd resins","Resinas alcidicas, en formas primarias.","Químicos"," VII Plásticos, caucho, y sus manufacturas","-0.30615","2925","Decreció / Decreció","-998062.27049","72958.69922","1.24424","1.13681","0.66586","0","","","","","s.d.","s.d.","0.12871"
"390760","Polyethylene terephthalate","Politereftalato de etileno","Químicos"," VII Plásticos, caucho, y sus manufacturas","-0.96500","3778","Creció mucho / Creció mucho","53832176.40984","3.14513","0.00000","0.97467","0.01964","0","0.58970","0.34798","0.05999","","s.d.","s.d.","0.12871"
"390791","Polyesters, unsaturated, nes","Resinas de poliester insaturada","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.79544","1118","Creció / Creció","10669331.83060","0.00000","0.00000","0.22528","1.12280","0","0.46180","0.56369","0.77170","","s.d.","s.d.","0.12871"
"390799","Polyesters, nes","Los demas poliesteres, excepto no saturados.","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.74704","1206","Creció mucho / Creció mucho","47742816.00820","10.93826","0.00002","0.03033","1.63146","0","0.42223","0.57395","0.93001","","s.d.","s.d.","0.12871"
"390810","Polyamides, select","Poliamidas -6, -11, -12, -6,6, -6,9, -6,10 o -6,12, en formas primaria","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.49130","247","Creció mucho / Creció","54629161.62568","3.06140","0.00000","-0.15516","1.48204","0","0.33692","0.58343","0.99319","","s.d.","s.d.","0.12871"
"390890","Polyamides, nes","Las demas poliamidas en formas primarias.","Químicos"," VII Plásticos, caucho, y sus manufacturas","2.01098","36","Creció mucho / Creció mucho","17663208.05191","32.44419","0.00014","-0.81410","0.42348","0","-0.28407","0.06031","0.44908","","s.d.","s.d.","0.12871"
"390910","Urea, thiourea resins","Resinas ureicas; resinas de tiourea","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.46435","1679","Creció / Decreció","5566786.86066","0.00000","0.00000","0.59525","0.65232","1","0.59358","0.58334","0.58821","Recuperación de posiciones","s.d.","s.d.","0.12871"
"390920","Melamine resins","Resinas melaminicas en formas primarias","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.09533","661","Decreció / Decreció","3904217.77049","0.00000","0.00000","-0.04333","1.64102","0","0.40740","0.60549","0.99929","","s.d.","s.d.","0.12871"
"390930","Amino-resins","Las demas resinas aminicas, en forma primaria","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.23357","491","Creció mucho / Creció mucho","38104827.57104","0.00000","0.00000","-1.23538","0.69214","0","-0.60298","-0.25971","0.24924","","s.d.","s.d.","0.12871"
"390940","Phenolic resins","Resinas fenolica (adhesivos)","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.06269","706","Creció / Decreció","7511496.13388","4635111.83333","36.07254","0.05017","1.83983","0","","","","","s.d.","s.d.","0.12871"
"390950","Polyurethanes","Poliuretanos en formas primarias.","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.05166","734","Creció mucho / Creció mucho","34014289.63934","60.13945","0.00013","-0.19469","1.20144","0","0.20917","0.40361","0.74516","","s.d.","s.d.","0.12871"
"391000","Silicones","Siliconas en formas primarias","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.92317","59","Creció mucho / Creció mucho","43397425.19399","56.62618","0.00011","-1.06676","0.82779","0","-0.38886","0.00486","0.53327","","s.d.","s.d.","0.12871"
"391110","Petroleum resins, etc","Resina de petroleo, resinas de cumarona, resinas de indeno, resinas de","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.29836","421","Decreció / Decreció","12142514.82240","1.95190","0.00002","-1.16617","0.93311","0","-0.49986","-0.14844","0.39464","","s.d.","s.d.","0.12871"
"391190","Polysulphides, -sulphones, nes","Polisulfuros, polisulfonas y demas productos previstos en nota 3 del c","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.44572","276","Creció mucho / Creció","27975495.04645","14.43281","0.00005","-0.72121","1.11046","0","-0.13818","0.17009","0.64477","","s.d.","s.d.","0.12871"
"391211","Cellulose acetates, non-plasticised","Acetatos de celulosa, sin plastificar, en formas primarias.","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.53254","1569","Decreció / Decreció","3513006.04918","0.00000","0.00000","-0.49847","-2.24683","0","-0.74504","-0.72936","-1.02748","","s.d.","s.d.","0.12871"
"391212","Cellulose acetates, plasticised","Acetatos de celulosa plastificados, en formas primarias.","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.10997","646","Decreció / Decreció","225236.78689","0.00000","0.00000","-0.59680","0.41638","0","-0.22349","-0.00215","0.28582","","s.d.","s.d.","0.12871"
"391220","Cellulose nitrates, collodions","Nitrato de celulosa (incluidos los colodiones)","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.92712","908","Decreció / Decreció","2596701.34973","0.00000","0.00000","-1.20570","0.69529","0","-0.61222","-0.30389","0.18295","","s.d.","s.d.","0.12871"
"391231","Carboxymethylcellulose, salts","Carboximetilcelulosa y sus sales, en formas primarias","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.75963","1182","Decreció / Decreció","4974959.28962","8.27379","0.00014","-0.41316","0.82159","0","-0.04893","0.13009","0.43567","","s.d.","s.d.","0.12871"
"391239","Cellulose ethers, nes","Los demas eteres de celulosa, en formas primarias.","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.43792","283","Creció mucho / Creció","14731902.69945","94.41349","0.00059","-1.04586","0.11599","0","-0.56511","-0.25864","0.09792","","s.d.","s.d.","0.12871"
"391290","Cellulose derivatives, nes","Los demas derivados quimicos de la celulosa en formas primarias.","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.37365","1821","Creció / Creció","6196833.16120","1.37626","0.00002","0.43703","-0.14684","0","0.31392","0.27839","0.15845","","s.d.","s.d.","0.12871"
"391310","Alginic acid","Acido alginico, sus sales y sus ésteres","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.85378","1018","Decreció / Decreció","2288522.34153","0.00000","0.00000","-0.90118","0.14384","0","-0.51668","-0.28893","0.00782","","s.d.","s.d.","0.12871"
"391390","Polymers, nes","Los demas polimeros naturales y polimeros naturales modificados,formas","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.86462","995","Creció / Decreció","-485296.14208","245.17869","0.00174","0.42069","1.46507","0","0.67396","0.77057","1.00165","","s.d.","s.d.","0.12871"
"391400","Ion exchangers based on polymers","Intercambiadores de iones a base de polimeros de las partidas 3901 a 3","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.57985","176","Creció mucho / Creció","11105922.28142","8.56217","0.00008","-1.13842","2.07417","0","-0.22407","0.20838","0.98681","","s.d.","s.d.","0.12871"
"391510","Polyethylene waste","Desechos, recortes y desperdicios de polimeros de etileno.","Químicos"," VII Plásticos, caucho, y sus manufacturas","-0.63012","3365","Decreció mucho / Decreció mucho","7902160.78962","0.00000","0.00000","1.13233","0.16945","0","0.76351","0.53912","0.25842","","s.d.","s.d.","0.12871"
"391520","Polystyrene waste","Desechos, recortes y desperdicios de polimeros de estireno.","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.74101","1215","Decreció / Decreció","1280609.06284","0.00000","0.00000","0.29028","0.93172","0","0.46364","0.54079","0.69161","","s.d.","s.d.","0.12871"
"391530","Polyvinyl chloride waste","Desechos, recortes y desperdicios, de polimeros de cloruro de vinilo.","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.56405","1512","Decreció / Decreció","1131872.13934","0.00000","0.00000","0.27894","0.85935","0","0.42354","0.48107","0.61140","","s.d.","s.d.","0.12871"
