"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_rio_negro","vcr_rio_negro","compatibilidad_con_rio_negro","valor_estrategico_para_rio_negro","indice_recuperacion_de_posiciones_rio_negro","indice_oportunidades_cercanas_rio_negro","indice_objetivos_factibles_rio_negro","indice_apuestas_ambiciosas_rio_negro","top_20_criterios_rio_negro","empleo","empresas","tasa_fem"
"10111","Horses, pure-bred","Caballos reproductores de raza pura.","Agricultura"," I Animales vivos; productos animales","-0.13143","2648","Creció / Se mantuvo","4238686.86612","15577.98438","0.37334","1.43914","-0.59108","0","0.87604","0.49298","0.13290","","1105","350","0.10050"
"270300","Peat","Turba, incluida la utilizada para cama de animales y la aglomerada.","Minerales"," V Productos minerales","-0.14342","2670","Creció / Decreció","10497171.13661","0.00000","0.00000","0.59161","-0.65282","0","0.26922","0.04580","-0.15214","","674","10","0.11120"
"270400","Coke of coal, lignite, peat","Coque y semicoque de hulla, lignito o turba, incluso aglomerada; carbo","Minerales"," V Productos minerales","-0.58502","3294","Creció mucho / Creció mucho","55825586.37158","0.00000","0.00000","-0.06621","-0.61086","0","-0.22702","-0.33466","-0.44100","","s.d.","s.d.","0.16342"
"270500","Coal gas","Gas de hulla, gas de agua, gas pobre y gases similares,con exclusion d","Minerales"," V Productos minerales","-1.84714","4500","Creció / Creció","343050.19126","0.00000","0.00000","-0.13163","-1.79582","0","-0.63602","-0.97142","-1.30939","","s.d.","s.d.","0.13408"
"270600","Mineral tars","Alquitranes de hulla, de lignito o de turba y demas alquitranes minera","Minerales"," V Productos minerales","-0.00883","2465","Creció / Decreció","3879410.00000","0.00000","0.00000","0.17145","-0.05984","0","0.10716","0.06346","0.02230","","s.d.","s.d.","0.16342"
"270710","Benzol","Benzoles.","Minerales"," V Productos minerales","0.58538","1468","Decreció mucho / Decreció mucho","3616845.37158","0.00000","0.00000","0.43345","0.55565","0","0.47309","0.49901","0.52642","","s.d.","s.d.","0.14976"
"270720","Toluole","Toluoles.","Minerales"," V Productos minerales","1.18357","559","Decreció / Decreció","1274102.16940","0.00000","0.00000","-1.24466","-0.44409","0","-0.84173","-0.60023","-0.27735","","s.d.","s.d.","0.14976"
"270730","Xylole","Xiloles.","Minerales"," V Productos minerales","0.80105","1112","Decreció mucho / Decreció mucho","11348006.18033","0.00000","0.00000","-0.74818","-0.44524","0","-0.53267","-0.40977","-0.22455","","s.d.","s.d.","0.14976"
"270740","Naphthalene","Naftaleno.","Minerales"," V Productos minerales","-1.53983","4326","Decreció mucho / Decreció mucho","9135561.50000","0.00000","0.00000","1.38397","-2.52100","0","0.31059","-0.42134","-1.10422","","s.d.","s.d.","0.14976"
"270750","Aromatic hydrocarbon mixtures, nes","Las demas mezclas de hidrocarburos aromaticos que destilen 65% o mas d","Minerales"," V Productos minerales","0.24499","2040","Decreció mucho / Decreció mucho","49215420.18579","0.00000","0.00000","0.83726","0.22258","0","0.65510","0.53328","0.41259","","s.d.","s.d.","0.14976"
"270791","Creosote oils","Aceites de crosota.","Minerales"," V Productos minerales","0.89439","964","Decreció / Decreció","759162.75410","0.00000","0.00000","-0.14246","-0.70310","0","-0.15090","-0.18316","-0.13554","","s.d.","s.d.","0.14976"
"270799","Coal tar distillation products, nes","Los demas aceites y productos destilacion alquitranes de hulla alta te","Minerales"," V Productos minerales","-0.04457","2520","Creció mucho / Creció mucho","71868576.32787","0.00000","0.00000","-0.37133","-0.19484","0","-0.30335","-0.26054","-0.21022","","s.d.","s.d.","0.14976"
"270810","Pitch","Brea","Minerales"," V Productos minerales","-0.12932","2643","Creció mucho / Creció mucho","7502949.65574","0.00000","0.00000","0.14112","0.22913","0","0.13168","0.13136","0.11312","","s.d.","s.d.","0.14976"
"270820","Pitch coke","Coque de brea.","Minerales"," V Productos minerales","-0.41705","3086","Creció mucho / Creció","2605083.89617","0.00000","0.00000","-0.55147","-0.52803","0","-0.53334","-0.52311","-0.50732","","s.d.","s.d.","0.14976"
"270900","Petroleum oils, crude","Aceites crudos de petroleo o de minerales bituminosos.","Minerales"," V Productos minerales","-2.33702","4637","Decreció mucho / Decreció mucho","5609856976.44809","0.00000","0.00000","4.22165","-2.83124","0","2.15521","0.76934","-0.59181","Oportunidades cercanas","674","10","0.11120"
"271000","Oils petroleum, bituminous, distillates","Aceites de petroleo o de minerales bituminosos no expresados ni compre","Minerales"," V Productos minerales","-0.57599","3285","Decreció mucho / Decreció mucho","3394855002.60383","9839.55455","0.00056","1.35474","-0.62820","0","0.76508","0.37110","-0.02026","","s.d.","s.d.","0.16803"
"271111","Natural gas, liquefied","Gas natural licuado.","Minerales"," V Productos minerales","-2.32070","4634","Decreció mucho / Decreció mucho","843827730.58743","44.34633","0.00001","3.01699","-2.62886","0","1.35405","0.24029","-0.85807","","674","10","0.11120"
"271112","Propane, liquefied","Propano, licuado.","Minerales"," V Productos minerales","-1.55499","4337","Creció mucho / Creció mucho","134265181.78142","2944904.00000","2.66583","3.49568","-2.09013","0","","","","","s.d.","s.d.","0.16803"
"271113","Butanes, liquefied","Butanos, licuado.","Minerales"," V Productos minerales","-1.51704","4310","Decreció mucho / Decreció mucho","-8854675.70765","2012149.33333","4.33474","3.16440","-1.75107","0","","","","","s.d.","s.d.","0.16803"
"271114","Ethylene, propylene, liquefied","Etileno, propileno, butileno y butadieno.","Minerales"," V Productos minerales","0.66738","1335","Decreció / Decreció","16971998.34973","0.00000","0.00000","0.26790","0.98225","0","0.45072","0.57784","0.68923","","s.d.","s.d.","0.16803"
"271119","Petroleum gases, liquefied","Los demas gas de petroleo y demas hidrocarburos","Minerales"," V Productos minerales","-1.64499","4392","Creció / Decreció","-32284197.09836","673088.54167","5.09839","2.44521","-1.61172","0","","","","","s.d.","s.d.","0.16803"
"271121","Natural gas, as gas","Gas natural, en estado gaseoso","Minerales"," V Productos minerales","-1.31110","4144","Decreció mucho / Decreció mucho","559559081.59290","407412.91667","0.15050","0.30042","-1.48500","1","-0.21781","-0.56620","-0.90590","Recuperación de posiciones","674","10","0.11120"
"271129","Petroleum gases, as gas","Los demas gases de petroleo e hidrocarburos gaseosos.","Minerales"," V Productos minerales","-2.24492","4617","Creció mucho / Creció","10020530.14481","0.00000","0.00000","0.58870","-3.20427","0","-0.45326","-1.16389","-1.82654","","s.d.","s.d.","0.16803"
"271210","Petroleum jelly","Vaselina.","Minerales"," V Productos minerales","-0.52114","3227","Decreció / Decreció","2515144.71858","0.00000","0.00000","0.99644","0.38740","0","0.72287","0.55564","0.34298","","s.d.","s.d.","0.16803"
"271220","Paraffin wax","Parafina con un contenido de aceite, inferior al 0.75% en peso","Minerales"," V Productos minerales","0.61383","1430","Decreció / Decreció","8702976.66120","0.00000","0.00000","-0.94672","0.19174","0","-0.56298","-0.31418","-0.04428","","s.d.","s.d.","0.16803"
"271290","Mineral waxes","Las demas ceras minerales y productos similares","Minerales"," V Productos minerales","-0.03089","2497","Decreció mucho / Decreció mucho","9134461.00820","0.00000","0.00000","1.21092","0.41956","0","0.92847","0.74767","0.54435","","s.d.","s.d.","0.16803"
"271311","Petroleum coke, not calcined","Coque de petroleo, sin calcinar.","Minerales"," V Productos minerales","-1.16715","4000","Creció mucho / Creció mucho","-18191082.12568","0.00000","0.00000","2.78074","-1.49504","0","1.53079","0.69203","-0.13033","","s.d.","s.d.","0.16803"
"271312","Petroleum coke, calcined","Coque de petroleo, calcinado.","Minerales"," V Productos minerales","-0.15990","2705","Creció mucho / Creció mucho","-21255351.46448","0.00000","0.00000","0.32786","-0.22469","0","0.16857","0.06130","-0.04273","","s.d.","s.d.","0.16803"
"271320","Petroleum bitumen","Betun de petroleo","Minerales"," V Productos minerales","-0.37095","3020","Creció / Decreció","51776687.07650","0.00000","0.00000","0.98929","-0.30130","0","0.59515","0.33355","0.06846","","s.d.","s.d.","0.16803"
"271390","Residues of petroleum oils","Los demas residuos de los aceites de petroleo o de minerales bituminos","Minerales"," V Productos minerales","0.09708","2304","Decreció mucho / Decreció mucho","9106259.05464","0.00000","0.00000","-0.67967","-0.51299","0","-0.56866","-0.50482","-0.41048","","s.d.","s.d.","0.16803"
"271410","Bituminous or oil shale","Pizarras y arenas bituminosas.","Minerales"," V Productos minerales","-0.72389","3470","Decreció / Decreció","508983.39891","0.00000","0.00000","0.98149","-0.64218","0","0.48622","0.15740","-0.17551","","674","10","0.11120"
"271490","Bitumen & asphalt","Los demas betunes y asfaltos naturales; asfaltitas y rocas asfalticas","Minerales"," V Productos minerales","-0.75848","3504","Decreció / Decreció","3806015.91257","0.00000","0.00000","1.54506","-0.51922","0","0.90185","0.47703","0.04025","","148","9","0.10212"
"271500","Bituminous mix","Mezclas bituminosas a base de asfalto o de betun naturales, de betun d","Minerales"," V Productos minerales","-0.47545","3154","Decreció mucho / Decreció mucho","11709383.42076","0.00000","0.00000","1.51733","-0.65493","0","0.88360","0.45812","0.04162","","157","8","0.11237"
"271600","Electrical energy","Energia electrica (partida discresional).","Minerales"," V Productos minerales","-0.70997","3454","Creció mucho / Creció mucho","217194285.20219","0.00000","0.00000","1.25704","-0.44212","0","0.72051","0.36728","0.00066","","59","6","0.11102"
"280110","Chlorine","Cloro","Químicos"," VI Productos químicos y aliados","-0.82525","3603","Creció / Se mantuvo","948633.72951","0.00000","0.00000","1.29487","-0.44393","0","0.73510","0.36827","-0.01762","","s.d.","s.d.","0.14976"
"280120","Iodine","Yodo","Químicos"," VI Productos químicos y aliados","-1.15703","3990","Decreció / Decreció","4683776.51366","0.00000","0.00000","1.84126","-2.90204","0","0.59277","-0.26864","-1.04280","","s.d.","s.d.","0.14976"
"280130","Fluorine, bromine","Flour; bromo.","Químicos"," VI Productos químicos y aliados","0.64663","1372","Creció / Creció","2244454.41803","0.00000","0.00000","-1.05977","-2.07227","0","-1.09163","-1.15819","-1.08880","","s.d.","s.d.","0.14976"
"280200","Sulphur, sublimed, precipitated, colloidal","Azufre sublimado o precitipado; azufre coloidal.","Químicos"," VI Productos químicos y aliados","-0.81160","3577","Decreció / Decreció","1465544.27869","0.00000","0.00000","1.22220","-1.41484","0","0.49141","-0.00583","-0.47292","","s.d.","s.d.","0.14976"
"280300","Carbon","Carbono (negros de humo y otras formas de carbono no expresadas ni com","Químicos"," VI Productos químicos y aliados","0.21939","2101","Creció mucho / Creció mucho","-2832677.97541","0.15142","0.00000","-0.11815","0.56257","0","0.05175","0.17073","0.27256","","s.d.","s.d.","0.14976"
"280410","Hydrogen","Hidrogeno.","Químicos"," VI Productos químicos y aliados","0.35759","1847","Decreció / Decreció","914720.32240","0.00000","0.00000","0.37464","-1.77476","0","-0.05694","-0.38021","-0.59685","","s.d.","s.d.","0.14976"
"280421","Argon","Argon","Químicos"," VI Productos químicos y aliados","-0.30562","2924","Creció / Se mantuvo","178353.79508","0.00000","0.00000","1.24163","-0.07534","0","0.82351","0.54860","0.26218","","s.d.","s.d.","0.14976"
"280429","Rare gases, not argon","Los demas gases nobles.","Químicos"," VI Productos químicos y aliados","-0.15682","2698","Decreció / Decreció","9084348.38798","0.00000","0.00000","0.45740","-1.19822","0","0.06485","-0.21420","-0.44119","","s.d.","s.d.","0.14976"
"280430","Nitrogen","Nitrogeno.","Químicos"," VI Productos químicos y aliados","0.06907","2346","Creció / Se mantuvo","897641.53552","0.00000","0.00000","0.46389","0.51506","0","0.43464","0.42258","0.38821","","s.d.","s.d.","0.14976"
"280440","Oxygen","Oxigeno.","Químicos"," VI Productos químicos y aliados","-0.55641","3264","Decreció / Decreció","896521.99180","0.00000","0.00000","0.94293","-0.03975","0","0.59646","0.37409","0.12589","","s.d.","s.d.","0.14976"
"280450","Boron, tellurium","Boro; teluro","Químicos"," VI Productos químicos y aliados","0.22911","2079","Creció / Creció","1299944.26503","0.00000","0.00000","-1.05953","-0.82025","0","-0.88281","-0.78249","-0.62970","","s.d.","s.d.","0.14976"
"280461","Silicon, >99.99% pure","Silicio con un contenido de silicio ,en peso, superios o igual al 99,9","Químicos"," VI Productos químicos y aliados","1.87299","66","Decreció mucho / Decreció mucho","29850138.98634","0.00000","0.00000","-1.20250","-0.35722","0","-0.72589","-0.44533","-0.05325","","s.d.","s.d.","0.14976"
"280469","Silicon, <99.99% pure","Los demas silicios, excepto conteniendo 99,99% o mas de sicilio.","Químicos"," VI Productos químicos y aliados","-0.38359","3034","Decreció mucho / Decreció mucho","22737826.61475","0.00000","0.00000","0.34678","-0.77741","0","0.04890","-0.15624","-0.34170","","s.d.","s.d.","0.14976"
"280470","Phosphorus","Fosforo.","Químicos"," VI Productos químicos y aliados","-0.49031","3177","Decreció / Decreció","3462400.06284","0.00000","0.00000","-0.58558","-2.68056","0","-0.99505","-1.30453","-1.50450","","s.d.","s.d.","0.14976"
"280480","Arsenic","Arsenico.","Químicos"," VI Productos químicos y aliados","1.19597","549","Se mantuvo / Se mantuvo","134669.02459","0.00000","0.00000","-1.27802","0.59867","0","-0.65528","-0.25008","0.18499","","s.d.","s.d.","0.14976"
"280490","Selenium","Selenio","Químicos"," VI Productos químicos y aliados","0.17238","2194","Decreció / Decreció","855033.22678","0.00000","0.00000","0.12816","-0.12413","0","0.08212","0.04649","0.02568","","s.d.","s.d.","0.14976"
"280511","Sodium","Sodio.","Químicos"," VI Productos químicos y aliados","0.00747","2444","Creció / Creció","690385.24590","0.00000","0.00000","-0.36072","-1.62108","0","-0.57597","-0.74662","-0.83584","","s.d.","s.d.","0.14976"
"280519","Alkali metals, not sodium","Los demas metales alcalinos.","Químicos"," VI Productos químicos y aliados","0.09074","2311","Creció / Creció","67158.99727","0.00000","0.00000","0.11496","-0.14997","0","0.05955","0.01860","-0.01032","","s.d.","s.d.","0.14976"
"280521","Calcium","Calcio.","Químicos"," VI Productos químicos y aliados","1.25238","474","Decreció / Decreció","1081667.55191","0.00000","0.00000","-1.00075","-0.08853","0","-0.59299","-0.34350","-0.02697","","s.d.","s.d.","0.14976"
"280530","Rare-earth metals","Metales de las tierras raras, escandio e itrio incluso mezclados o ale","Químicos"," VI Productos químicos y aliados","-0.24834","2836","Creció / Creció","2780110.93716","0.00000","0.00000","-1.08583","-1.47110","0","-1.07914","-1.09505","-1.04983","","s.d.","s.d.","0.14976"
"280540","Mercury","Mercurio","Químicos"," VI Productos químicos y aliados","-0.65716","3393","Decreció / Decreció","214106.36885","0.00000","0.00000","0.74165","-0.38746","0","0.37595","0.13664","-0.11615","","s.d.","s.d.","0.14976"
"280610","Hydrogen chloride","Acido clorhidrico","Químicos"," VI Productos químicos y aliados","-0.14736","2676","Creció / Decreció","1307840.97814","0.00000","0.00000","0.91501","0.13676","0","0.65312","0.48327","0.29920","","s.d.","s.d.","0.14976"
"280620","Chlorosulphuric acid","Acido clorosulfurico.","Químicos"," VI Productos químicos y aliados","0.41976","1744","Se mantuvo / Se mantuvo","71170.39891","0.00000","0.00000","-0.74937","-0.11139","0","-0.50486","-0.35071","-0.17000","","s.d.","s.d.","0.14976"
"280700","Sulphuric acid, oleum","Acido sulfurico; oleum","Químicos"," VI Productos químicos y aliados","-0.30932","2931","Creció mucho / Creció","6362339.37158","0.00000","0.00000","1.32019","-0.62850","0","0.76750","0.39372","0.03590","","s.d.","s.d.","0.14976"
"280800","Nitric acid","Acido nitrico, acido sulfonitrico","Químicos"," VI Productos químicos y aliados","0.03759","2401","Se mantuvo / Decreció","1043312.19126","0.00000","0.00000","0.91479","0.60872","0","0.76586","0.67609","0.55776","","s.d.","s.d.","0.04194"
"280910","Diphosphorus pentaoxide","Pentaoxido de difosforo.","Químicos"," VI Productos químicos y aliados","0.58166","1477","Creció / Se mantuvo","306279.03279","0.00000","0.00000","-1.36028","-0.89556","0","-1.07314","-0.90633","-0.66567","","s.d.","s.d.","0.14976"
