"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_catamarca","vcr_catamarca","compatibilidad_con_catamarca","valor_estrategico_para_catamarca","indice_recuperacion_de_posiciones_catamarca","indice_oportunidades_cercanas_catamarca","indice_objetivos_factibles_catamarca","indice_apuestas_ambiciosas_catamarca","top_20_criterios_catamarca","empleo","empresas","tasa_fem"
"401691","Rubber floor coverings, not cellular","Revestimiento para el suelo y alfombras de caucho vulcanizado sin endu","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.46670","1676","Creció / Creció","5692161.61475","3.63917366663615","0.00017","-0.23952","1.58802","0","0.19661","0.50605","0.75943","","s.d.","s.d.","0.16001"
"40620","Cheese, grated or powdered","Queso de cualquier tipo, rallado o en polvo.","Agricultura"," I Animales vivos; productos animales","0.24277","2043","Creció mucho / Creció mucho","10153803.94809","0","0.00000","-0.24077","-0.28928","0","-0.20212","-0.18521","-0.14171","","14","7","0.14511"
"854081","Receiver/amplifier valves & tubes","Tubos receptores o amplificadores.","Electrónica"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.81060","1090","Se mantuvo / Decreció","519267.20765","0","0.00000","-0.24080","-0.98359","0","-0.28422","-0.34307","-0.31221","","s.d.","s.d.","0.19384"
"940591","Lamp & fitting parts of glass","Aparatos de alumbrado con partes de vidrio","Textiles"," XX Artículos varios fabricados","0.22523","2091","Decreció / Decreció","3146094.35792","0","0.00000","-0.24134","1.35812","0","0.12521","0.38846","0.59506","","s.d.","s.d.","0.08530"
"940290","Medical, dental furniture, nes","Los demas mobiliarios para la medicina, cirugia, odontologia o veterin","Textiles"," XX Artículos varios fabricados","0.67810","1315","Creció mucho / Creció","20827829.07923","0","0.00000","-0.24146","1.01385","0","0.10156","0.33583","0.55332","","s.d.","s.d.","0.19696"
"381400","Organic composite solvents","Disolventes y diluyentes organicos compuestos, no expresados ni compre","Químicos"," VI Productos químicos y aliados","-0.34701","2980","Decreció / Decreció","10096084.19399","0","0.00000","1.07690","0.30705","0","0.78054","0.59387","0.37449","","s.d.","s.d.","0.15006"
"721090","Flat rolled iron/non-alloy steel, clad/plated/coated, w>.6m","Los demas prod. laminados hierro, ancho 600 mm., chapados o revestidos","Metales"," XV Metales comunes y sus manufacturas","0.39485","1790","Creció / Creció","6370186.12568","0","0.00000","-0.24389","0.99326","0","0.06741","0.28492","0.47251","","s.d.","s.d.","0.07857"
"870894","Steering wheels, columns","Volantes, columnas y cajas de direccion, de vehiculos automoviles.","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","0.76383","1170","Creció mucho / Creció mucho","133277167.50000","532.744266589483","0.00101","-0.24463","0.88241","0","0.08163","0.30111","0.51466","","s.d.","s.d.","0.13290"
"853610","Electrical fuses, <1kV","Fusibles y cortacircuitos con fusibles","Electrónica"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.57217","1494","Creció / Decreció","11693081.32514","78.5741856892904","0.00146","-0.24612","0.96884","0","0.07870","0.30186","0.50518","","s.d.","s.d.","0.15607"
"830150","Clasps, metal","Cierres y monturas-cierre, con cerradura.","Metales"," XV Metales comunes y sus manufacturas","0.38429","1807","Se mantuvo / Decreció","613601.80055","0","0.00000","-0.24684","1.24010","0","0.11366","0.36826","0.58007","","s.d.","s.d.","0.11706"
"821220","Safety razor blades","Hojas de afeitar, incluidos los esbozos en fleje","Metales"," XV Metales comunes y sus manufacturas","0.00478","2450","Creció / Decreció","9905478.30601","0","0.00000","-0.24762","0.38477","0","-0.09590","0.01158","0.10006","","s.d.","s.d.","0.11706"
"381710","Mixed alkylbenzenes, nes","Mezclas de alquilbencenos.","Químicos"," VI Productos químicos y aliados","-0.10114","2597","Decreció mucho / Decreció mucho","-4822271.60656","0","0.00000","0.68581","-0.42481","0","0.38499","0.17905","-0.01071","","39","6","0.26468"
"841920","Medical sterilizers","Esterilizadores medico-quirurgicos o de laboratorio.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.19303","552","Creció / Se mantuvo","6320864.72951","0","0.00000","-0.24796","1.68456","0","0.28264","0.64457","0.98192","","s.d.","s.d.","0.19696"
"722920","Wire of silico-manganese steel","Alambre de acero silico-manganoso.","Metales"," XV Metales comunes y sus manufacturas","0.21973","2100","Creció / Creció","-2438929.16120","0","0.00000","-0.24820","0.40361","0","-0.07104","0.05012","0.16210","","s.d.","s.d.","0.07857"
"390311","Polystyrene, expansible","Poliestireno en forma expandible","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.85000","1021","Decreció mucho / Decreció mucho","19063948.86066","0","0.00000","-0.24942","0.54559","0","0.01952","0.19375","0.38319","","s.d.","s.d.","0.12871"
"360100","Propellent powders","Polvoras de proyeccion.","Químicos"," VI Productos químicos y aliados","0.91670","925","Decreció / Decreció","2186032.02732","0","0.00000","-0.24956","0.94076","0","0.10513","0.34199","0.57765","","39","6","0.26468"
"830790","Tubing, flexible, metal nes","Tubos flexibles de los demas metales comunes, incluso con accesorios.","Metales"," XV Metales comunes y sus manufacturas","0.57270","1492","Se mantuvo / Decreció","1797611.65847","703.837239583333","0.08509","-0.24985","1.34705","0","0.15179","0.43245","0.67439","","s.d.","s.d.","0.11287"
"851290","Parts of vehicle light/signal equipment","Partes de aparatos electricos de alumbrado o senalizacion","Electrónica"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.51084","1612","Creció mucho / Creció mucho","51382979.94809","44.2378383477529","0.00024","-0.24996","1.18915","0","0.11394","0.36784","0.58784","","s.d.","s.d.","0.24556"
"540744","Fabric >85% nylon, polyamide, print","Los demas tejidos con un contenido de filamento de nailon o de otras p","Textiles"," XI Textiles y artículos textiles","0.22787","2084","Decreció / Decreció","520796.82240","0","0.00000","-0.25000","1.40338","0","0.12847","0.40037","0.61349","","532","7","0.11748"
"382340","Additives for cements, etc","Aditivos para cementos, etc.","Químicos"," VI Productos químicos y aliados","-0.06557","2546","Decreció / Decreció","7445169.84973","0","0.00000","0.51679","0.79312","0","0.51382","0.52615","0.49555","","39","6","0.26468"
"382350","Non-refractory mortars, concretes","Morteros no refractarios, concretos","Químicos"," VI Productos químicos y aliados","-0.01644","2482","Creció / Creció","3291338.56011","0","0.00000","0.43545","0.68276","0","0.43973","0.45423","0.43377","","20","5","0.07531"
"382360","Sorbitol","Sorbitol","Químicos"," VI Productos químicos y aliados","-0.14821","2678","Creció / Se mantuvo","1426827.70492","5.62379709879557","0.00107","-0.54893","-0.42001","0","-0.48307","-0.44370","-0.39073","","39","6","0.26468"
"300510","Medical dressings, with adhesive","Apositos y demas articulos, con una capa adhesiva","Químicos"," VI Productos químicos y aliados","0.88535","974","Creció mucho / Creció mucho","21170762.88798","14.3165423075358","0.00016","-0.25103","1.33432","0","0.17968","0.47430","0.74648","","69","9","0.34344"
"940330","Office furniture, wooden","Muebles de madera para oficina","Textiles"," XX Artículos varios fabricados","0.41092","1759","Decreció / Decreció","21948805.58197","0","0.00000","-0.25127","1.28075","0","0.12136","0.38427","0.60369","","46","9","0.13671"
"390120","Polyethylene, > 0.94 spec gravity","Polietileno de densidad igual o superior a 0,94.","Químicos"," VII Plásticos, caucho, y sus manufacturas","-0.07096","2551","Creció mucho / Decreció","49767547.05464","0","0.00000","1.33797","-0.36999","0","0.85548","0.52884","0.21715","","s.d.","s.d.","0.12871"
"902890","Parts/accessories for gas, liquid, electricity meter","Contadores de gases, liquidos y electricidad, partes y accesorios de","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.18164","2176","Creció mucho / Creció mucho","11941451.81967","0","0.00000","-0.25223","0.84332","0","0.01027","0.19629","0.34924","","0","0","0.15576"
"551643","Woven fabric <85% artificial&cotton, yarn dyed","Tejidos con hilados de distintos colores con un contenido de fibras ar","Textiles"," XI Textiles y artículos textiles","0.16413","2208","Decreció / Decreció","623742.31967","0","0.00000","-0.25366","0.71178","0","-0.01879","0.14691","0.28524","","532","7","0.11748"
"390210","Polypropylene","Polipropileno, en formas primarias.","Químicos"," VII Plásticos, caucho, y sus manufacturas","-0.17196","2721","Creció / Decreció mucho","13720741.77049","14403.1373091539","0.02724","1.15946","-0.11853","0","0.77072","0.51245","0.25151","","s.d.","s.d.","0.12871"
"20641","Swine livers, frozen","Higados de porcinos, congelados.","Agricultura"," I Animales vivos; productos animales","0.47571","1662","Se mantuvo / Se mantuvo","214974.15301","0","0.00000","-0.25377","-0.00634","0","-0.13134","-0.05775","0.03994","","252","7","0.09596"
"30250","Cod","Bacalaos frescos o refrigerados, excluidos filetes, higados, huevas y","Agricultura"," I Animales vivos; productos animales","0.04927","2383","Creció / Creció","4450459.12295","0","0.00000","-0.25434","-1.30161","0","-0.43344","-0.57534","-0.64971","","0","0","0.09197"
"860900","Cargo containers, for carriage","Contenedores (incluidos los contenedores-cisterna y los contenedores-d","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","0.01728","2427","Creció mucho / Creció mucho","52728018.59290","5994.802734375","0.02988","-0.25604","-0.89106","0","-0.35571","-0.43730","-0.47347","","s.d.","s.d.","0.06980"
"721713","Wire, iron/non-alloy steel, base metal plate/coated, <.25%C","Alambre, hierro/acero sin alear, placa de metal base/recubierta, <.25%C","Metales"," XV Metales comunes y sus manufacturas","0.10353","2298","Decreció mucho / Decreció mucho","478973.39344","0","0.00000","-0.25692","0.02729","0","-0.16403","-0.10338","-0.03891","","s.d.","s.d.","0.07857"
"20423","Mutton, boneless","Las demas carnes de ovinos, deshuesadas, frescas o refrigeradas.","Agricultura"," I Animales vivos; productos animales","0.32535","1911","Creció / Se mantuvo","3357989.32240","0","0.00000","-0.25733","-2.95928","0","-0.73945","-1.11561","-1.32754","","252","7","0.09596"
"400811","Vulcanised rubber sheet, cellular","Placas, hojas y bandas de caucho celular","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.57818","1486","Creció / Creció","4575344.02732","0","0.00000","-0.25734","1.78839","0","0.23536","0.58399","0.87212","","s.d.","s.d.","0.16001"
"850153","AC motors, multi-phase, >75kW","Los demas motores corriente alterna, polifasicos, de potencia superior","Electrónica"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.95346","878","Decreció / Decreció mucho","23516120.74044","8707.63639322917","0.09018","-0.25735","1.14381","0","0.14396","0.41468","0.67588","","s.d.","s.d.","0.14716"
"843280","Rollers, soil prep, cultivation machinery","Las demas maquinas, aparatos y artefactos agricolas, horticolas o silv","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.90057","951","Creció / Creció","6066208.61749","0","0.00000","-0.25779","1.78742","0","0.26709","0.63179","0.95214","","s.d.","s.d.","0.08734"
"740919","Sheet, refined copper, flat, >0.15mm","Chapas y bandas de cobre refinado, de espesor superior a 0,15 mm., sin","Metales"," XV Metales comunes y sus manufacturas","0.43513","1725","Decreció / Decreció","3416828.54645","0","0.00000","-0.26216","-0.28179","0","-0.19636","-0.16443","-0.09667","","s.d.","s.d.","0.09388"
"844311","Reel-fed offset printing machinery","Impresoras offset, alimentadas con bobinas.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.53012","1572","Decreció / Decreció","2606544.65027","0","0.00000","-0.26238","1.02779","0","0.07491","0.30806","0.51632","","s.d.","s.d.","0.11542"
"390422","Polyvinyl chloride, plasticised","Los demas policloruros de vinilo plastificados","Químicos"," VII Plásticos, caucho, y sus manufacturas","-0.51260","3213","Decreció / Decreció","891921.03005","0","0.00000","1.18043","0.31337","0","0.83771","0.62300","0.36700","","s.d.","s.d.","0.12871"
"847619","Vending machines, non-food","Máquinas expendedoras, no alimentos","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.77375","1154","Creció / Creció","2430441.25137","0","0.00000","-0.26350","0.85582","0","0.06409","0.28385","0.49951","","s.d.","s.d.","0.18814"
"400510","Compounded unvulcanised rubber","Caucho con negro de humo o silice.","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.82116","1072","Creció / Decreció","21310626.38798","0","0.00000","-0.26430","1.33765","0","0.16463","0.45920","0.72794","","s.d.","s.d.","0.16001"
"853331","Wirewound variable resistors, rheostats, <20W","Resistencias electricas variables bobinadas, incluidos los reostatos y","Electrónica"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.85549","1012","Creció / Se mantuvo","691463.62022","1.38024109601975","0.00051","-0.26571","0.83350","0","0.06625","0.28719","0.50923","","s.d.","s.d.","0.19384"
"401199","Rubber tyres, new, nes","Los demas neumaticos nuevos de caucho","Químicos"," VII Plásticos, caucho, y sus manufacturas","0.12161","2277","Creció mucho / Creció mucho","46228244.28415","0.781283855438232","0.00000","-0.26646","0.82446","0","-0.00947","0.17357","0.32147","","s.d.","s.d.","0.04913"
"853630","Electrical circuit protectors, <1kV","Los demas aparatos para la proteccion de circuitos electricos.","Electrónica"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.24885","2034","Creció mucho / Creció","25965568.20219","14.0491719245911","0.00014","-0.26661","1.03462","0","0.04518","0.26614","0.44781","","s.d.","s.d.","0.15607"
"390490","Vinyl chloride polymers","Los demas polimeros de cloruro de vinilo o de otras olefinas halogenad","Químicos"," VII Plásticos, caucho, y sus manufacturas","-0.09518","2585","Creció / Decreció","2710682.30874","0","0.00000","0.19370","0.16957","0","0.15998","0.14192","0.11062","","s.d.","s.d.","0.12871"
"821510","Cutlery sets, precious metals","Conjuntos o surtidos que contengan por lo menos un objeto plateado, do","Metales"," XV Metales comunes y sus manufacturas","0.44068","1712","Decreció / Decreció","515816.33607","0","0.00000","-0.26661","1.99183","0","0.25581","0.62994","0.92651","","s.d.","s.d.","0.11706"
"40490","Natural milk products","Los demas productos de componentes naturales de la leche, incluso azuc","Agricultura"," I Animales vivos; productos animales","0.13679","2250","Decreció / Decreció","3187941.12568","0","0.00000","-0.26813","-0.18525","0","-0.21106","-0.17838","-0.12960","","14","7","0.14511"
"480920","Paper, self-copy >36cm","Papel autocopia, incluso impreso, en bobina de anchura superior a 36 c","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","0.12686","2268","Decreció / Decreció","4029141.92077","0","0.00000","-0.26831","0.66465","0","-0.04220","0.11750","0.25031","","s.d.","s.d.","0.08658"
"840721","Outboard motors, spark-ignition","Motores de explosion para la propulsion de barcos, del tipo fueraborda","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.86482","994","Creció mucho / Creció mucho","19380849.10383","0","0.00000","-0.26860","-1.73117","0","-0.44777","-0.61048","-0.64340","","0","0","0.12799"
